country_name,year,avg_maize_yield_tha,yoy_yield_change_t_ha,yoy_pct_change,productivity_status,global_median_t_ha
Portugal,1994,40.938997,40.901766,109859.4343,Above Global Median,0.028054
Portugal,1995,0.043624,-40.895373,-99.8934,Above Global Median,0.028054
Portugal,1996,0.046766,0.003142,7.2025,Above Global Median,0.028054
Portugal,1997,0.049592,0.002826,6.0429,Above Global Median,0.028054
Portugal,1998,0.053704,0.004112,8.2917,Above Global Median,0.028054
Portugal,1999,0.057089,0.003385,6.3031,Above Global Median,0.028054
Portugal,2000,0.057808,0.000719,1.2594,Above Global Median,0.028054
Portugal,2001,0.058929,0.001121,1.9392,Above Global Median,0.028054
Portugal,2002,0.057285,-0.001644,-2.7898,Above Global Median,0.028054
Portugal,2003,0.056837,-0.000448,-0.7821,Above Global Median,0.028054
Portugal,2004,0.057869,0.001032,1.8157,Above Global Median,0.028054
Portugal,2005,0.046805,-0.011064,-19.119,Above Global Median,0.028054
Portugal,2006,0.052885,0.00608,12.9901,Above Global Median,0.028054
Portugal,2007,0.058412,0.005527,10.451,Above Global Median,0.028054
Portugal,2008,0.063278,0.004866,8.3305,Above Global Median,0.028054
Portugal,2009,66.935997,66.872719,105680.8354,Above Global Median,0.028054
Portugal,2010,69.294996,2.358999,3.5243,Above Global Median,0.028054
Portugal,2011,0.008104,-69.286892,-99.9883,Below Global Median,0.028054
Portugal,2012,0.083042,0.074938,924.7038,Above Global Median,0.028054
Portugal,2013,8.314899,8.231857,9912.8838,Above Global Median,0.028054
Portugal,2014,8.333099,0.0182,0.2189,Above Global Median,0.028054
Portugal,2015,0.008452,-8.324647,-99.8986,Below Global Median,0.028054
Portugal,2016,0.080194,0.071742,848.8168,Above Global Median,0.028054
Portugal,2017,0.086121,0.005927,7.3908,Above Global Median,0.028054
Portugal,2018,0.085636,-0.000485,-0.5632,Above Global Median,0.028054
Portugal,2019,9.804299,9.718663,11348.8054,Above Global Median,0.028054
Portugal,2020,9.344999,-0.4593,-4.6847,Above Global Median,0.028054
Portugal,2021,0.101046,-9.243953,-98.9187,Above Global Median,0.028054
Portugal,2022,0.096194,-0.004852,-4.8018,Above Global Median,0.028054
Puerto Rico,1961,0.000978,,,Below Global Median,0.028054
Puerto Rico,1962,0.010122,0.009144,934.9693,Below Global Median,0.028054
Puerto Rico,1963,0.010122,0.0,0.0,Below Global Median,0.028054
Puerto Rico,1964,0.001115,-0.009007,-88.9844,Below Global Median,0.028054
Puerto Rico,1965,0.013426,0.012311,1104.1256,Below Global Median,0.028054
Puerto Rico,1966,0.011542,-0.001884,-14.0325,Below Global Median,0.028054
Puerto Rico,1967,0.011541,-1e-06,-0.0087,Below Global Median,0.028054
Puerto Rico,1968,0.011545,4e-06,0.0347,Below Global Median,0.028054
Puerto Rico,1969,0.011557,1.2e-05,0.1039,Below Global Median,0.028054
Puerto Rico,1970,0.008724,-0.002833,-24.5133,Below Global Median,0.028054
Puerto Rico,1971,96.919996,96.911272,1110858.2302,Above Global Median,0.028054
Puerto Rico,1972,93.079996,-3.84,-3.962,Above Global Median,0.028054
Puerto Rico,1973,92.289996,-0.79,-0.8487,Above Global Median,0.028054
Puerto Rico,1974,94.579995,2.289999,2.4813,Above Global Median,0.028054
Puerto Rico,1975,94.579995,0.0,0.0,Above Global Median,0.028054
Puerto Rico,1976,94.579995,0.0,0.0,Above Global Median,0.028054
Puerto Rico,1977,94.579995,0.0,0.0,Above Global Median,0.028054
Puerto Rico,1978,93.479997,-1.099998,-1.163,Above Global Median,0.028054
Puerto Rico,1979,93.179995,-0.300002,-0.3209,Above Global Median,0.028054
Puerto Rico,1980,0.010345,-93.16965,-99.9889,Below Global Median,0.028054
Puerto Rico,1981,54.347997,54.337652,525255.2151,Above Global Median,0.028054
Puerto Rico,1982,4e-06,-54.347993,-100.0,Below Global Median,0.028054
Puerto Rico,1983,5e-06,1e-06,25.0,Below Global Median,0.028054
Puerto Rico,1984,5e-06,0.0,0.0,Below Global Median,0.028054
Puerto Rico,1985,10.713999,10.713994,214279880.0,Above Global Median,0.028054
Puerto Rico,1986,13.845999,3.132,29.2328,Above Global Median,0.028054
Puerto Rico,1987,0.010769,-13.83523,-99.9222,Below Global Median,0.028054
Puerto Rico,1988,0.011071,0.000302,2.8043,Below Global Median,0.028054
Puerto Rico,1989,0.001069,-0.010002,-90.3441,Below Global Median,0.028054
Puerto Rico,1990,10.799999,10.79893,1010189.8971,Above Global Median,0.028054
Puerto Rico,1991,0.011494,-10.788505,-99.8936,Below Global Median,0.028054
Puerto Rico,1992,0.010698,-0.000796,-6.9254,Below Global Median,0.028054
Puerto Rico,1993,0.017328,0.00663,61.9742,Below Global Median,0.028054
Puerto Rico,1994,0.014103,-0.003225,-18.6115,Below Global Median,0.028054
Puerto Rico,1995,1.5e-05,-0.014088,-99.8936,Below Global Median,0.028054
Puerto Rico,1996,15.956999,15.956984,106379893.3333,Above Global Median,0.028054
Puerto Rico,1997,0.017083,-15.939916,-99.8929,Below Global Median,0.028054
Puerto Rico,1998,0.018706,0.001623,9.5007,Below Global Median,0.028054
Puerto Rico,1999,0.000175,-0.018531,-99.0645,Below Global Median,0.028054
Puerto Rico,2000,17.307999,17.307824,9890185.1429,Above Global Median,0.028054
Puerto Rico,2001,0.018991,-17.289008,-99.8903,Below Global Median,0.028054
Puerto Rico,2002,19.583999,19.565008,103022.5265,Above Global Median,0.028054
Puerto Rico,2003,0.020187,-19.563812,-99.8969,Below Global Median,0.028054
Puerto Rico,2004,0.020802,0.000615,3.0465,Below Global Median,0.028054
Puerto Rico,2005,0.002171,-0.018631,-89.5635,Below Global Median,0.028054
Puerto Rico,2006,23.755999,23.753828,1094142.2386,Above Global Median,0.028054
Puerto Rico,2007,0.024686,-23.731313,-99.8961,Below Global Median,0.028054
Puerto Rico,2008,24.680998,24.656312,99879.7375,Above Global Median,0.028054
Puerto Rico,2009,0.026102,-24.654896,-99.8942,Below Global Median,0.028054
Puerto Rico,2010,0.002738,-0.023364,-89.5104,Below Global Median,0.028054
Puerto Rico,2011,0.028687,0.025949,947.7356,Above Global Median,0.028054
Puerto Rico,2012,0.000275,-0.028412,-99.0414,Below Global Median,0.028054
Puerto Rico,2013,0.031599,0.031324,11390.5455,Above Global Median,0.028054
Puerto Rico,2014,0.031911,0.000312,0.9874,Above Global Median,0.028054
Puerto Rico,2015,0.032531,0.00062,1.9429,Above Global Median,0.028054
Puerto Rico,2016,0.037442,0.004911,15.0964,Above Global Median,0.028054
Puerto Rico,2017,0.040324,0.002882,7.6972,Above Global Median,0.028054
Puerto Rico,2018,5e-06,-0.040319,-99.9876,Below Global Median,0.028054
Puerto Rico,2019,0.049804,0.049799,995980.0,Above Global Median,0.028054
Puerto Rico,2020,0.043784,-0.00602,-12.0874,Above Global Median,0.028054
Puerto Rico,2021,46.106997,46.063213,105205.5842,Above Global Median,0.028054
Puerto Rico,2022,0.004776,-46.102221,-99.9896,Below Global Median,0.028054
Qatar,1989,1.5e-05,,,Below Global Median,0.028054
Qatar,1990,0.000135,0.00012,800.0,Below Global Median,0.028054
Qatar,1991,0.121818,0.121683,90135.5556,Above Global Median,0.028054
Qatar,1992,0.124583,0.002765,2.2698,Above Global Median,0.028054
Qatar,1993,12.666699,12.542116,10067.2772,Above Global Median,0.028054
Qatar,1994,0.124074,-12.542625,-99.0205,Above Global Median,0.028054
Qatar,1995,0.125806,0.001732,1.3959,Above Global Median,0.028054
Qatar,1996,0.125692,-0.000114,-0.0906,Above Global Median,0.028054
Qatar,1997,0.125694,2e-06,0.0016,Above Global Median,0.028054
Qatar,1998,0.124348,-0.001346,-1.0709,Above Global Median,0.028054
Qatar,1999,0.124639,0.000291,0.234,Above Global Median,0.028054
Qatar,2000,0.125175,0.000536,0.43,Above Global Median,0.028054
Qatar,2001,0.125299,0.000124,0.0991,Above Global Median,0.028054
Qatar,2002,0.124627,-0.000672,-0.5363,Above Global Median,0.028054
Qatar,2003,0.125299,0.000672,0.5392,Above Global Median,0.028054
Qatar,2004,0.126304,0.001005,0.8021,Above Global Median,0.028054
Qatar,2005,0.124776,-0.001528,-1.2098,Above Global Median,0.028054
Qatar,2006,0.118571,-0.006205,-4.9729,Above Global Median,0.028054
Qatar,2007,0.181429,0.062858,53.013,Above Global Median,0.028054
Qatar,2008,0.181429,0.0,0.0,Above Global Median,0.028054
Qatar,2009,0.192857,0.011428,6.2989,Above Global Median,0.028054
Qatar,2010,0.207556,0.014699,7.6217,Above Global Median,0.028054
Qatar,2011,12.555599,12.348043,5949.2585,Above Global Median,0.028054
Qatar,2012,0.124894,-12.430705,-99.0053,Above Global Median,0.028054
Qatar,2013,0.124845,-4.9e-05,-0.0392,Above Global Median,0.028054
Qatar,2014,12.528999,12.404154,9935.6434,Above Global Median,0.028054
Qatar,2015,0.124964,-12.404035,-99.0026,Above Global Median,0.028054
Qatar,2016,0.125011,4.7e-05,0.0376,Above Global Median,0.028054
Qatar,2017,126.470995,126.345984,101067.8932,Above Global Median,0.028054
Qatar,2018,125.234995,-1.236,-0.9773,Above Global Median,0.028054
Qatar,2019,12.505099,-112.729896,-90.0147,Above Global Median,0.028054
Qatar,2020,0.124605,-12.380494,-99.0036,Above Global Median,0.028054
Qatar,2021,12.540199,12.415594,9963.9613,Above Global Median,0.028054
Qatar,2022,0.127563,-12.412636,-98.9828,Above Global Median,0.028054
Reunion,1961,39.473999,,,Above Global Median,0.028054
Reunion,1962,39.473999,0.0,0.0,Above Global Median,0.028054
Reunion,1963,39.473999,0.0,0.0,Above Global Median,0.028054
Reunion,1964,39.473999,0.0,0.0,Above Global Median,0.028054
Reunion,1965,39.473999,0.0,0.0,Above Global Median,0.028054
Reunion,1966,0.004186,-39.469813,-99.9894,Below Global Median,0.028054
Reunion,1967,0.036667,0.032481,775.9436,Above Global Median,0.028054
Reunion,1968,33.332999,33.296332,90807.3527,Above Global Median,0.028054
Reunion,1969,0.000352,-33.332647,-99.9989,Below Global Median,0.028054
Reunion,1970,31.999998,31.999646,9090808.5227,Above Global Median,0.028054
Reunion,1971,39.285998,7.286,22.7688,Above Global Median,0.028054
Reunion,1972,0.041071,-39.244927,-99.8955,Above Global Median,0.028054
Reunion,1973,39.843998,39.802927,96912.4857,Above Global Median,0.028054
Reunion,1974,44.154997,4.310999,10.8197,Above Global Median,0.028054
Reunion,1975,0.042626,-44.112371,-99.9035,Above Global Median,0.028054
Reunion,1976,0.053935,0.011309,26.5308,Above Global Median,0.028054
Reunion,1977,0.062924,0.008989,16.6664,Above Global Median,0.028054
Reunion,1978,0.053935,-0.008989,-14.2855,Above Global Median,0.028054
Reunion,1979,5.4e-05,-0.053881,-99.8999,Below Global Median,0.028054
Reunion,1980,0.042808,0.042754,79174.0741,Above Global Median,0.028054
Reunion,1981,0.055102,0.012294,28.7189,Above Global Median,0.028054
Reunion,1982,0.055102,0.0,0.0,Above Global Median,0.028054
Reunion,1983,0.041763,-0.013339,-24.2078,Above Global Median,0.028054
Reunion,1984,0.000452,-0.041311,-98.9177,Below Global Median,0.028054
Reunion,1985,0.044729,0.044277,9795.7965,Above Global Median,0.028054
Reunion,1986,0.046207,0.001478,3.3043,Above Global Median,0.028054
Reunion,1987,0.045652,-0.000555,-1.2011,Above Global Median,0.028054
Reunion,1988,0.045048,-0.000604,-1.3231,Above Global Median,0.028054
Reunion,1989,6.5e-05,-0.044983,-99.8557,Below Global Median,0.028054
Reunion,1990,0.043458,0.043393,66758.4615,Above Global Median,0.028054
Reunion,1991,0.060318,0.01686,38.7961,Above Global Median,0.028054
Reunion,1992,0.060385,6.7e-05,0.1111,Above Global Median,0.028054
Reunion,1993,59.779997,59.719612,98898.0906,Above Global Median,0.028054
Reunion,1994,61.851997,2.072,3.466,Above Global Median,0.028054
Reunion,1995,0.076959,-61.775038,-99.8756,Above Global Median,0.028054
Reunion,1996,0.077001,4.2e-05,0.0546,Above Global Median,0.028054
Reunion,1997,77.999997,77.922996,101197.3819,Above Global Median,0.028054
Reunion,1998,76.615996,-1.384001,-1.7744,Above Global Median,0.028054
Reunion,1999,76.672997,0.057001,0.0744,Above Global Median,0.028054
Reunion,2000,76.801996,0.128999,0.1682,Above Global Median,0.028054
Reunion,2001,0.077419,-76.724577,-99.8992,Above Global Median,0.028054
Reunion,2002,76.872997,76.795578,99194.7429,Above Global Median,0.028054
Reunion,2003,0.076972,-76.796025,-99.8999,Above Global Median,0.028054
Reunion,2004,0.076471,-0.000501,-0.6509,Above Global Median,0.028054
Reunion,2005,0.077689,0.001218,1.5928,Above Global Median,0.028054
Reunion,2006,78.946996,78.869307,101519.2717,Above Global Median,0.028054
Romania,1961,16.740999,,,Above Global Median,0.028054
Romania,1962,0.015876,-16.725123,-99.9052,Below Global Median,0.028054
Romania,1963,0.017822,0.001946,12.2575,Below Global Median,0.028054
Romania,1964,0.020161,0.002339,13.1242,Below Global Median,0.028054
Romania,1965,0.017778,-0.002383,-11.8199,Below Global Median,0.028054
Romania,1966,0.024399,0.006621,37.2427,Below Global Median,0.028054
Romania,1967,21.290998,21.266599,87161.7648,Above Global Median,0.028054
Romania,1968,0.021248,-21.26975,-99.9002,Below Global Median,0.028054
Romania,1969,0.023309,0.002061,9.6997,Below Global Median,0.028054
Romania,1970,21.190999,21.16769,90813.3768,Above Global Median,0.028054
Romania,1971,0.002507,-21.188492,-99.9882,Below Global Median,0.028054
Romania,1972,0.030711,0.028204,1125.01,Above Global Median,0.028054
Romania,1973,25.017998,24.987287,81362.6616,Above Global Median,0.028054
Romania,1974,0.025108,-24.99289,-99.8996,Below Global Median,0.028054
Romania,1975,0.027962,0.002854,11.3669,Below Global Median,0.028054
Romania,1976,0.034294,0.006332,22.645,Above Global Median,0.028054
Romania,1977,0.030484,-0.00381,-11.1098,Above Global Median,0.028054
Romania,1978,0.030424,-6e-05,-0.1968,Above Global Median,0.028054
Romania,1979,0.035539,0.005115,16.8124,Above Global Median,0.028054
Romania,1980,0.032131,-0.003408,-9.5895,Above Global Median,0.028054
Romania,1981,0.027036,-0.005095,-15.857,Below Global Median,0.028054
Romania,1982,38.163998,38.136962,141059.9275,Above Global Median,0.028054
Romania,1983,0.035079,-38.128919,-99.9081,Above Global Median,0.028054
Romania,1984,32.003999,31.96892,91134.0688,Above Global Median,0.028054
Romania,1985,0.003852,-32.000147,-99.988,Below Global Median,0.028054
Romania,1986,0.003814,-3.8e-05,-0.9865,Below Global Median,0.028054
Romania,1987,0.027006,0.023192,608.0755,Below Global Median,0.028054
Romania,1988,0.027844,0.000838,3.103,Below Global Median,0.028054
Romania,1989,0.024738,-0.003106,-11.155,Below Global Median,0.028054
Romania,1990,27.605999,27.581261,111493.4958,Above Global Median,0.028054
Romania,1991,0.040766,-27.565233,-99.8523,Above Global Median,0.028054
Romania,1992,0.020469,-0.020297,-49.789,Below Global Median,0.028054
Romania,1993,26.053998,26.033529,127185.1532,Above Global Median,0.028054
Romania,1994,0.031317,-26.022681,-99.8798,Above Global Median,0.028054
Romania,1995,0.031915,0.000598,1.9095,Above Global Median,0.028054
Romania,1996,0.029319,-0.002596,-8.1341,Above Global Median,0.028054
Romania,1997,42.170997,42.141678,143735.0455,Above Global Median,0.028054
Romania,1998,27.891998,-14.278999,-33.8598,Above Global Median,0.028054
Romania,1999,36.402998,8.511,30.5141,Above Global Median,0.028054
Romania,2000,17.127999,-19.274999,-52.9489,Above Global Median,0.028054
Romania,2001,0.031232,-17.096767,-99.8177,Above Global Median,0.028054
Romania,2002,0.030421,-0.000811,-2.5967,Above Global Median,0.028054
Romania,2003,0.030704,0.000283,0.9303,Above Global Median,0.028054
Romania,2004,0.045497,0.014793,48.1794,Above Global Median,0.028054
Romania,2005,39.815998,39.770501,87413.458,Above Global Median,0.028054
Romania,2006,35.753999,-4.061999,-10.2019,Above Global Median,0.028054
Romania,2007,0.001703,-35.752296,-99.9952,Below Global Median,0.028054
Romania,2008,0.032271,0.030568,1794.9501,Above Global Median,0.028054
Romania,2009,0.034169,0.001898,5.8814,Above Global Median,0.028054
Romania,2010,0.043176,0.009007,26.3602,Above Global Median,0.028054
Romania,2011,0.045292,0.002116,4.9009,Above Global Median,0.028054
Romania,2012,0.002187,-0.043105,-95.1713,Below Global Median,0.028054
Romania,2013,0.044941,0.042754,1954.9154,Above Global Median,0.028054
Romania,2014,47.869997,47.825056,106417.4273,Above Global Median,0.028054
Romania,2015,34.715998,-13.153999,-27.4786,Above Global Median,0.028054
Romania,2016,0.041677,-34.674321,-99.8799,Above Global Median,0.028054
Romania,2017,0.005961,-0.035716,-85.6971,Below Global Median,0.028054
Romania,2018,0.076368,0.070407,1181.1273,Above Global Median,0.028054
Romania,2019,0.064999,-0.011369,-14.8871,Above Global Median,0.028054
Romania,2020,0.039742,-0.025257,-38.8575,Above Global Median,0.028054
Romania,2021,58.013997,57.974255,145876.5412,Above Global Median,0.028054
Romania,2022,0.032977,-57.98102,-99.9432,Above Global Median,0.028054
Russia,1992,0.026843,,,Below Global Median,0.028054
Russia,1993,0.031022,0.004179,15.5683,Above Global Median,0.028054
Russia,1994,0.017019,-0.014003,-45.1389,Below Global Median,0.028054
Russia,1995,0.027612,0.010593,62.2422,Below Global Median,0.028054
Russia,1996,0.023349,-0.004263,-15.4389,Below Global Median,0.028054
Russia,1997,0.031366,0.008017,34.3355,Above Global Median,0.028054
Russia,1998,15.950999,15.919633,50754.4252,Above Global Median,0.028054
Russia,1999,19.054999,3.104,19.4596,Above Global Median,0.028054
Russia,2000,0.002066,-19.052933,-99.9892,Below Global Median,0.028054
Russia,2001,0.017299,0.015233,737.3185,Below Global Median,0.028054
Russia,2002,0.027422,0.010123,58.5178,Below Global Median,0.028054
Russia,2003,0.030813,0.003391,12.366,Above Global Median,0.028054
Russia,2004,38.751998,38.721185,125665.0927,Above Global Median,0.028054
Russia,2005,0.000385,-38.751613,-99.999,Below Global Median,0.028054
Russia,2006,36.151998,36.151613,9390029.3506,Above Global Median,0.028054
Russia,2007,29.299998,-6.852,-18.9533,Above Global Median,0.028054
Russia,2008,0.038588,-29.26141,-99.8683,Above Global Median,0.028054
Russia,2009,0.035319,-0.003269,-8.4715,Above Global Median,0.028054
Russia,2010,0.031986,-0.003333,-9.4368,Above Global Median,0.028054
Russia,2011,0.043444,0.011458,35.8219,Above Global Median,0.028054
Russia,2012,0.042388,-0.001056,-2.4307,Above Global Median,0.028054
Russia,2013,50.109997,50.067609,118117.4129,Above Global Median,0.028054
Russia,2014,43.592997,-6.517,-13.0054,Above Global Median,0.028054
Russia,2015,0.049337,-43.54366,-99.8868,Above Global Median,0.028054
Russia,2016,55.028996,54.979659,111436.9723,Above Global Median,0.028054
Russia,2017,0.048875,-54.980121,-99.9112,Above Global Median,0.028054
Russia,2018,48.066998,48.018123,98246.799,Above Global Median,0.028054
Russia,2019,0.056987,-48.010011,-99.8814,Above Global Median,0.028054
Russia,2020,50.804996,50.748009,89051.9048,Above Global Median,0.028054
Russia,2021,0.052524,-50.752472,-99.8966,Above Global Median,0.028054
Russia,2022,0.059989,0.007465,14.2126,Above Global Median,0.028054
Rwanda,1961,74.829996,,,Above Global Median,0.028054
Rwanda,1962,11.754999,-63.074997,-84.2911,Above Global Median,0.028054
Rwanda,1963,2e-06,-11.754997,-100.0,Below Global Median,0.028054
Rwanda,1964,88.259995,88.259993,4412999650.0,Above Global Median,0.028054
Rwanda,1965,1.9e-05,-88.259976,-100.0,Below Global Median,0.028054
Rwanda,1966,1e-06,-1.8e-05,-94.7368,Below Global Median,0.028054
Rwanda,1967,1e-06,0.0,0.0,Below Global Median,0.028054
Rwanda,1968,1e-06,0.0,0.0,Below Global Median,0.028054
Rwanda,1969,1e-06,0.0,0.0,Below Global Median,0.028054
Rwanda,1970,11.999999,11.999998,1199999800.0,Above Global Median,0.028054
Rwanda,1971,10.347999,-1.652,-13.7667,Above Global Median,0.028054
Rwanda,1972,1e-06,-10.347998,-100.0,Below Global Median,0.028054
Rwanda,1973,99.069995,99.069994,9906999400.0,Above Global Median,0.028054
Rwanda,1974,0.010181,-99.059814,-99.9897,Below Global Median,0.028054
Rwanda,1975,0.010751,0.00057,5.5987,Below Global Median,0.028054
Rwanda,1976,0.010798,4.7e-05,0.4372,Below Global Median,0.028054
Rwanda,1977,0.011018,0.00022,2.0374,Below Global Median,0.028054
Rwanda,1978,11.209999,11.198981,101642.5939,Above Global Median,0.028054
Rwanda,1979,0.010719,-11.19928,-99.9044,Below Global Median,0.028054
Rwanda,1980,0.011847,0.001128,10.5234,Below Global Median,0.028054
Rwanda,1981,0.012328,0.000481,4.0601,Below Global Median,0.028054
Rwanda,1982,0.011606,-0.000722,-5.8566,Below Global Median,0.028054
Rwanda,1983,0.012916,0.00131,11.2873,Below Global Median,0.028054
Rwanda,1984,0.011988,-0.000928,-7.1849,Below Global Median,0.028054
Rwanda,1985,0.012182,0.000194,1.6183,Below Global Median,0.028054
Rwanda,1986,0.011305,-0.000877,-7.1991,Below Global Median,0.028054
Rwanda,1987,0.014839,0.003534,31.2605,Below Global Median,0.028054
Rwanda,1988,1.8e-05,-0.014821,-99.8787,Below Global Median,0.028054
Rwanda,1989,0.011875,0.011857,65872.2222,Below Global Median,0.028054
Rwanda,1990,0.010252,-0.001623,-13.6674,Below Global Median,0.028054
Rwanda,1991,0.011556,0.001304,12.7195,Below Global Median,0.028054
Rwanda,1992,0.001225,-0.010331,-89.3994,Below Global Median,0.028054
Rwanda,1993,0.000174,-0.001051,-85.7959,Below Global Median,0.028054
Rwanda,1994,0.001675,0.001501,862.6437,Below Global Median,0.028054
Rwanda,1995,0.000112,-0.001563,-93.3134,Below Global Median,0.028054
Rwanda,1996,0.011099,0.010987,9809.8214,Below Global Median,0.028054
Rwanda,1997,10.907999,10.8969,98179.1152,Above Global Median,0.028054
Rwanda,1998,0.008231,-10.899768,-99.9245,Below Global Median,0.028054
Rwanda,1999,0.007556,-0.000675,-8.2007,Below Global Median,0.028054
Rwanda,2000,0.007018,-0.000538,-7.1202,Below Global Median,0.028054
Rwanda,2001,0.007671,0.000653,9.3046,Below Global Median,0.028054
Rwanda,2002,0.008763,0.001092,14.2354,Below Global Median,0.028054
Rwanda,2003,0.007672,-0.001091,-12.4501,Below Global Median,0.028054
Rwanda,2004,76.699996,76.692324,999639.2596,Above Global Median,0.028054
Rwanda,2005,0.008889,-76.691107,-99.9884,Below Global Median,0.028054
Rwanda,2006,0.008531,-0.000358,-4.0274,Below Global Median,0.028054
Rwanda,2007,0.007201,-0.00133,-15.5902,Below Global Median,0.028054
Rwanda,2008,0.011515,0.004314,59.9083,Below Global Median,0.028054
Rwanda,2009,0.019503,0.007988,69.3704,Below Global Median,0.028054
Rwanda,2010,0.023416,0.003913,20.0636,Below Global Median,0.028054
Rwanda,2011,0.023529,0.000113,0.4826,Below Global Median,0.028054
Rwanda,2012,0.022587,-0.000942,-4.0036,Below Global Median,0.028054
Rwanda,2013,0.022845,0.000258,1.1422,Below Global Median,0.028054
Rwanda,2014,0.015316,-0.007529,-32.9569,Below Global Median,0.028054
Rwanda,2015,0.015313,-3e-06,-0.0196,Below Global Median,0.028054
Rwanda,2016,0.015748,0.000435,2.8407,Below Global Median,0.028054
Rwanda,2017,0.013793,-0.001955,-12.4143,Below Global Median,0.028054
Rwanda,2018,0.014315,0.000522,3.7845,Below Global Median,0.028054
Rwanda,2019,0.001461,-0.012854,-89.7939,Below Global Median,0.028054
Rwanda,2020,0.015237,0.013776,942.9158,Below Global Median,0.028054
Rwanda,2021,0.015216,-2.1e-05,-0.1378,Below Global Median,0.028054
Rwanda,2022,0.015286,7e-05,0.46,Below Global Median,0.028054
Saint Lucia,1961,0.000125,,,Below Global Median,0.028054
Saint Lucia,1962,0.000125,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1963,0.000125,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1964,1.5e-05,-0.00011,-88.0,Below Global Median,0.028054
Saint Lucia,1965,0.000125,0.00011,733.3333,Below Global Median,0.028054
Saint Lucia,1966,1.5e-05,-0.00011,-88.0,Below Global Median,0.028054
Saint Lucia,1967,1.5e-05,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1968,0.009615,0.0096,64000.0,Below Global Median,0.028054
Saint Lucia,1969,0.008929,-0.000686,-7.1347,Below Global Median,0.028054
Saint Lucia,1970,8.4e-05,-0.008845,-99.0592,Below Global Median,0.028054
Saint Lucia,1971,0.007143,0.007059,8403.5714,Below Global Median,0.028054
Saint Lucia,1972,7.5e-05,-0.007068,-98.95,Below Global Median,0.028054
Saint Lucia,1973,63.269997,63.269922,84359896.0,Above Global Median,0.028054
Saint Lucia,1974,7e-06,-63.26999,-100.0,Below Global Median,0.028054
Saint Lucia,1975,7e-06,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1976,7e-06,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1977,7e-06,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1978,7e-06,0.0,0.0,Below Global Median,0.028054
Saint Lucia,1979,7e-06,0.0,0.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1961,4e-06,,,Below Global Median,0.028054
Saint Vincent and the Grenadines,1962,4e-06,0.0,0.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1963,4e-06,0.0,0.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1964,4e-06,0.0,0.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1965,4e-06,0.0,0.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1966,3.5e-05,3.1e-05,775.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1967,0.000336,0.000301,860.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1968,34.399998,34.399662,10237994.6429,Above Global Median,0.028054
Saint Vincent and the Grenadines,1969,0.031852,-34.368146,-99.9074,Above Global Median,0.028054
Saint Vincent and the Grenadines,1970,0.031852,0.0,0.0,Above Global Median,0.028054
Saint Vincent and the Grenadines,1971,0.032593,0.000741,2.3264,Above Global Median,0.028054
Saint Vincent and the Grenadines,1972,0.003169,-0.029424,-90.2771,Below Global Median,0.028054
Saint Vincent and the Grenadines,1973,0.031429,0.02826,891.764,Above Global Median,0.028054
Saint Vincent and the Grenadines,1974,0.031429,0.0,0.0,Above Global Median,0.028054
Saint Vincent and the Grenadines,1975,0.032143,0.000714,2.2718,Above Global Median,0.028054
Saint Vincent and the Grenadines,1976,0.032143,0.0,0.0,Above Global Median,0.028054
Saint Vincent and the Grenadines,1977,0.032143,0.0,0.0,Above Global Median,0.028054
Saint Vincent and the Grenadines,1978,0.033571,0.001428,4.4426,Above Global Median,0.028054
Saint Vincent and the Grenadines,1979,33.332999,33.299428,99191.0518,Above Global Median,0.028054
Saint Vincent and the Grenadines,1980,0.033125,-33.299874,-99.9006,Above Global Median,0.028054
Saint Vincent and the Grenadines,1981,32.352998,32.319873,97569.4279,Above Global Median,0.028054
Saint Vincent and the Grenadines,1982,33.332999,0.980001,3.0291,Above Global Median,0.028054
Saint Vincent and the Grenadines,1983,0.033514,-33.299485,-99.8995,Above Global Median,0.028054
Saint Vincent and the Grenadines,1984,0.033158,-0.000356,-1.0622,Above Global Median,0.028054
Saint Vincent and the Grenadines,1985,3.3e-05,-0.033125,-99.9005,Below Global Median,0.028054
Saint Vincent and the Grenadines,1986,3e-06,-3e-05,-90.9091,Below Global Median,0.028054
Saint Vincent and the Grenadines,1987,33.332999,33.332996,1111099866.6667,Above Global Median,0.028054
Saint Vincent and the Grenadines,1988,3e-06,-33.332996,-100.0,Below Global Median,0.028054
Saint Vincent and the Grenadines,1989,33.332999,33.332996,1111099866.6667,Above Global Median,0.028054
Saint Vincent and the Grenadines,1990,0.035714,-33.297285,-99.8929,Above Global Median,0.028054
